YEAR,MONTH,DAY_OF_MONTH,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,DEP_DELAY,DEP_DELAY_NEW,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2022,7,1,HA,OGG,HI,SJC,CA,18,18,-4,0,0,,0,,,,,
2022,7,1,HA,OGG,HI,SMF,CA,22,22,-6,0,0,,0,,,,,
2022,7,1,HA,ONT,CA,HNL,HI,-5,0,-12,0,0,,0,,,,,
2022,7,1,HA,PDX,OR,HNL,HI,40,40,22,22,0,,0,22,0,0,0,0
2022,7,1,HA,PDX,OR,OGG,HI,-2,0,8,8,0,,0,,,,,
2022,7,1,HA,PHX,AZ,HNL,HI,881,881,875,875,0,,0,875,0,0,0,0
2022,7,1,HA,SAN,CA,HNL,HI,10,10,21,21,0,,0,21,0,0,0,0
2022,7,1,HA,SAN,CA,OGG,HI,8,8,18,18,0,,0,18,0,0,0,0
2022,7,1,HA,SEA,WA,HNL,HI,-2,0,-8,0,0,,0,,,,,
2022,7,1,HA,SEA,WA,OGG,HI,2,2,20,20,0,,0,18,0,2,0,0
2022,7,1,HA,SFO,CA,HNL,HI,-2,0,-5,0,0,,0,,,,,
2022,7,1,HA,SFO,CA,HNL,HI,-2,0,14,14,0,,0,,,,,
2022,7,1,HA,SFO,CA,OGG,HI,-6,0,-8,0,0,,0,,,,,
2022,7,1,HA,SJC,CA,HNL,HI,0,0,9,9,0,,0,,,,,
2022,7,1,HA,SJC,CA,OGG,HI,-1,0,-19,0,0,,0,,,,,
2022,7,1,HA,SMF,CA,HNL,HI,-5,0,8,8,0,,0,,,,,
2022,7,1,HA,SMF,CA,OGG,HI,-5,0,7,7,0,,0,,,,,
2022,7,1,UA,DEN,CO,HNL,HI,-6,0,9,9,0,,0,,,,,
2022,7,1,UA,DEN,CO,KOA,HI,-1,0,-8,0,0,,0,,,,,
2022,7,1,UA,DEN,CO,LIH,HI,-10,0,-6,0,0,,0,,,,,
2022,7,1,UA,DEN,CO,OGG,HI,16,16,18,18,0,,0,14,0,2,0,2
2022,7,1,UA,EWR,NJ,HNL,HI,-3,0,0,0,0,,0,,,,,
2022,7,1,UA,EWR,NJ,OGG,HI,35,35,28,28,0,,0,28,0,0,0,0
2022,7,1,UA,GUM,TT,HNL,HI,-4,0,-17,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,DEN,CO,-7,0,-18,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,EWR,NJ,17,17,-19,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,GUM,TT,36,36,20,20,0,,0,20,0,0,0,0
2022,7,1,UA,HNL,HI,IAD,VA,0,0,-8,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,IAH,TX,-1,0,3,3,0,,0,,,,,
2022,7,1,UA,HNL,HI,LAX,CA,-8,0,-9,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,LAX,CA,-7,0,-34,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,LAX,CA,-5,0,1,1,0,,0,,,,,
2022,7,1,UA,HNL,HI,LAX,CA,-3,0,-11,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,LAX,CA,16,16,-4,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,ORD,IL,2,2,-17,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,SFO,CA,-6,0,-31,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,SFO,CA,1,1,-4,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,SFO,CA,4,4,-18,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,SFO,CA,6,6,-17,0,0,,0,,,,,
2022,7,1,UA,HNL,HI,SFO,CA,7,7,6,6,0,,0,,,,,
2022,7,1,UA,HNL,HI,SNA,CA,-4,0,-4,0,0,,0,,,,,
2022,7,1,UA,IAD,VA,HNL,HI,10,10,-4,0,0,,0,,,,,
2022,7,1,UA,IAH,TX,HNL,HI,41,41,6,6,0,,0,,,,,
2022,7,1,UA,ITO,HI,LAX,CA,-4,0,-17,0,0,,0,,,,,
2022,7,1,UA,KOA,HI,DEN,CO,-12,0,-36,0,0,,0,,,,,
2022,7,1,UA,KOA,HI,LAX,CA,-4,0,-15,0,0,,0,,,,,
2022,7,1,UA,KOA,HI,LAX,CA,1,1,-8,0,0,,0,,,,,
2022,7,1,UA,KOA,HI,SFO,CA,-10,0,-29,0,0,,0,,,,,
2022,7,1,UA,KOA,HI,SFO,CA,-4,0,-22,0,0,,0,,,,,
2022,7,1,UA,KOA,HI,SFO,CA,3,3,9,9,0,,0,,,,,
2022,7,1,UA,KOA,HI,SFO,CA,86,86,59,59,0,,0,0,0,0,0,59
2022,7,1,UA,LAX,CA,HNL,HI,2,2,-8,0,0,,0,,,,,
2022,7,1,UA,LAX,CA,HNL,HI,12,12,-2,0,0,,0,,,,,
2022,7,1,UA,LAX,CA,HNL,HI,14,14,4,4,0,,0,,,,,
2022,7,1,UA,LAX,CA,HNL,HI,33,33,34,34,0,,0,33,0,1,0,0
2022,7,1,UA,LAX,CA,HNL,HI,221,221,219,219,0,,0,53,0,0,0,166
2022,7,1,UA,LAX,CA,ITO,HI,-3,0,-20,0,0,,0,,,,,
2022,7,1,UA,LAX,CA,KOA,HI,-9,0,-14,0,0,,0,,,,,
2022,7,1,UA,LAX,CA,KOA,HI,-5,0,-10,0,0,,0,,,,,
2022,7,1,UA,LAX,CA,LIH,HI,-7,0,-11,0,0,,0,,,,,
2022,7,1,UA,LAX,CA,LIH,HI,-7,0,-6,0,0,,0,,,,,
2022,7,1,UA,LAX,CA,OGG,HI,-8,0,2,2,0,,0,,,,,
2022,7,1,UA,LAX,CA,OGG,HI,-6,0,-5,0,0,,0,,,,,
2022,7,1,UA,LAX,CA,OGG,HI,-3,0,-9,0,0,,0,,,,,
2022,7,1,UA,LIH,HI,DEN,CO,-13,0,-22,0,0,,0,,,,,
2022,7,1,UA,LIH,HI,LAX,CA,-8,0,-10,0,0,,0,,,,,
2022,7,1,UA,LIH,HI,LAX,CA,-7,0,-27,0,0,,0,,,,,
2022,7,1,UA,LIH,HI,SFO,CA,-13,0,-28,0,0,,0,,,,,
2022,7,1,UA,LIH,HI,SFO,CA,-6,0,-19,0,0,,0,,,,,
2022,7,1,UA,OGG,HI,DEN,CO,3,3,-18,0,0,,0,,,,,
2022,7,1,UA,OGG,HI,EWR,NJ,41,41,1,1,0,,0,,,,,
2022,7,1,UA,OGG,HI,LAX,CA,-3,0,-27,0,0,,0,,,,,
2022,7,1,UA,OGG,HI,LAX,CA,-1,0,-14,0,0,,0,,,,,
2022,7,1,UA,OGG,HI,LAX,CA,11,11,9,9,0,,0,,,,,
2022,7,1,UA,OGG,HI,ORD,IL,11,11,-30,0,0,,0,,,,,
2022,7,1,UA,OGG,HI,SFO,CA,-11,0,-37,0,0,,0,,,,,
2022,7,1,UA,OGG,HI,SFO,CA,-8,0,-29,0,0,,0,,,,,
2022,7,1,UA,OGG,HI,SFO,CA,-7,0,-25,0,0,,0,,,,,
2022,7,1,UA,OGG,HI,SFO,CA,8,8,-15,0,0,,0,,,,,
2022,7,1,UA,OGG,HI,SFO,CA,20,20,5,5,0,,0,,,,,
2022,7,1,UA,ORD,IL,HNL,HI,1,1,-12,0,0,,0,,,,,
2022,7,1,UA,ORD,IL,OGG,HI,-5,0,-20,0,0,,0,,,,,
2022,7,1,UA,SFO,CA,HNL,HI,2,2,1,1,0,,0,,,,,
2022,7,1,UA,SFO,CA,HNL,HI,3,3,-2,0,0,,0,,,,,
2022,7,1,UA,SFO,CA,HNL,HI,5,5,-15,0,0,,0,,,,,
2022,7,1,UA,SFO,CA,HNL,HI,10,10,-8,0,0,,0,,,,,
2022,7,1,UA,SFO,CA,HNL,HI,29,29,45,45,0,,0,29,0,16,0,0
2022,7,1,UA,SFO,CA,KOA,HI,-2,0,-6,0,0,,0,,,,,
2022,7,1,UA,SFO,CA,KOA,HI,2,2,5,5,0,,0,,,,,
2022,7,1,UA,SFO,CA,KOA,HI,9,9,2,2,0,,0,,,,,
2022,7,1,UA,SFO,CA,KOA,HI,113,113,105,105,0,,0,7,0,0,0,98
2022,7,1,UA,SFO,CA,LIH,HI,-10,0,-15,0,0,,0,,,,,
2022,7,1,UA,SFO,CA,LIH,HI,-6,0,-15,0,0,,0,,,,,
2022,7,1,UA,SFO,CA,OGG,HI,-6,0,-33,0,0,,0,,,,,
2022,7,1,UA,SFO,CA,OGG,HI,-3,0,-12,0,0,,0,,,,,
2022,7,1,UA,SFO,CA,OGG,HI,-2,0,-2,0,0,,0,,,,,
2022,7,1,UA,SFO,CA,OGG,HI,10,10,-1,0,0,,0,,,,,
2022,7,1,UA,SFO,CA,OGG,HI,63,63,39,39,0,,0,39,0,0,0,0
2022,7,1,UA,SNA,CA,HNL,HI,-4,0,-11,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,ITO,HI,2,2,-3,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,ITO,HI,6,6,4,4,0,,0,,,,,
2022,7,1,WN,HNL,HI,ITO,HI,25,25,20,20,0,,0,18,0,0,0,2
2022,7,1,WN,HNL,HI,ITO,HI,105,105,101,101,0,,0,6,0,0,0,95
2022,7,1,WN,HNL,HI,KOA,HI,-3,0,1,1,0,,0,,,,,
2022,7,1,WN,HNL,HI,KOA,HI,16,16,8,8,0,,0,,,,,
2022,7,1,WN,HNL,HI,KOA,HI,16,16,12,12,0,,0,,,,,
2022,7,1,WN,HNL,HI,KOA,HI,18,18,13,13,0,,0,,,,,
2022,7,1,WN,HNL,HI,KOA,HI,69,69,64,64,0,,0,37,0,0,0,27
2022,7,1,WN,HNL,HI,LAS,NV,-6,0,-17,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,LAS,NV,-5,0,-3,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,LAX,CA,-1,0,-25,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,LGB,CA,20,20,23,23,0,,0,0,0,3,0,20
2022,7,1,WN,HNL,HI,LIH,HI,-1,0,-6,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,LIH,HI,27,27,23,23,0,,0,7,0,0,0,16
2022,7,1,WN,HNL,HI,LIH,HI,36,36,34,34,0,,0,0,0,0,34,0
2022,7,1,WN,HNL,HI,LIH,HI,38,38,35,35,0,,0,0,0,0,0,35
2022,7,1,WN,HNL,HI,LIH,HI,48,48,44,44,0,,0,14,0,0,0,30
2022,7,1,WN,HNL,HI,OAK,CA,1,1,-18,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,OAK,CA,3,3,-24,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,OGG,HI,,,,,1,A,0,,,,,
2022,7,1,WN,HNL,HI,OGG,HI,-3,0,-10,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,OGG,HI,-1,0,-3,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,OGG,HI,1,1,-6,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,OGG,HI,9,9,2,2,0,,0,,,,,
2022,7,1,WN,HNL,HI,OGG,HI,11,11,6,6,0,,0,,,,,
2022,7,1,WN,HNL,HI,OGG,HI,26,26,32,32,0,,0,0,0,6,10,16
2022,7,1,WN,HNL,HI,OGG,HI,102,102,104,104,0,,0,102,0,2,0,0
2022,7,1,WN,HNL,HI,PHX,AZ,1,1,-21,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,SAN,CA,5,5,-18,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,SAN,CA,12,12,-7,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,SJC,CA,0,0,-18,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,SJC,CA,2,2,-14,0,0,,0,,,,,
2022,7,1,WN,HNL,HI,SMF,CA,0,0,-16,0,0,,0,,,,,
2022,7,1,WN,ITO,HI,HNL,HI,-7,0,-13,0,0,,0,,,,,
2022,7,1,WN,ITO,HI,HNL,HI,-3,0,-4,0,0,,0,,,,,
2022,7,1,WN,ITO,HI,HNL,HI,6,6,1,1,0,,0,,,,,
2022,7,1,WN,ITO,HI,HNL,HI,60,60,56,56,0,,0,0,0,0,0,56
2022,7,1,WN,KOA,HI,HNL,HI,,,,,1,A,0,,,,,
2022,7,1,WN,KOA,HI,HNL,HI,2,2,2,2,0,,0,,,,,
2022,7,1,WN,KOA,HI,HNL,HI,11,11,11,11,0,,0,,,,,
2022,7,1,WN,KOA,HI,HNL,HI,23,23,29,29,0,,0,10,0,6,0,13
2022,7,1,WN,KOA,HI,HNL,HI,78,78,80,80,0,,0,14,0,2,0,64
2022,7,1,WN,KOA,HI,LAS,NV,13,13,0,0,0,,0,,,,,
2022,7,1,WN,KOA,HI,LAX,CA,11,11,-2,0,0,,0,,,,,
2022,7,1,WN,KOA,HI,OAK,CA,-2,0,-11,0,0,,0,,,,,
2022,7,1,WN,KOA,HI,OGG,HI,,,,,1,A,0,,,,,
2022,7,1,WN,KOA,HI,OGG,HI,32,32,40,40,0,,0,0,0,8,0,32
2022,7,1,WN,KOA,HI,SJC,CA,-7,0,-16,0,0,,0,,,,,
2022,7,1,WN,LAS,NV,HNL,HI,10,10,13,13,0,,0,,,,,
2022,7,1,WN,LAS,NV,HNL,HI,22,22,19,19,0,,0,3,0,0,0,16
2022,7,1,WN,LAS,NV,KOA,HI,46,46,56,56,0,,0,20,0,10,0,26
2022,7,1,WN,LAS,NV,LIH,HI,7,7,17,17,0,,0,7,0,10,0,0
2022,7,1,WN,LAS,NV,OGG,HI,3,3,9,9,0,,0,,,,,
2022,7,1,WN,LAS,NV,OGG,HI,10,10,30,30,0,,0,10,0,20,0,0
2022,7,1,WN,LAX,CA,HNL,HI,2,2,8,8,0,,0,,,,,
2022,7,1,WN,LAX,CA,KOA,HI,14,14,14,14,0,,0,,,,,
2022,7,1,WN,LAX,CA,LIH,HI,23,23,34,34,0,,0,23,0,11,0,0
2022,7,1,WN,LAX,CA,OGG,HI,3,3,11,11,0,,0,,,,,
2022,7,1,WN,LGB,CA,HNL,HI,98,98,99,99,0,,0,92,0,1,0,6
2022,7,1,WN,LGB,CA,OGG,HI,14,14,14,14,0,,0,,,,,
2022,7,1,WN,LIH,HI,HNL,HI,-8,0,-7,0,0,,0,,,,,
2022,7,1,WN,LIH,HI,HNL,HI,-6,0,-10,0,0,,0,,,,,
2022,7,1,WN,LIH,HI,HNL,HI,-3,0,-5,0,0,,0,,,,,
2022,7,1,WN,LIH,HI,HNL,HI,5,5,3,3,0,,0,,,,,
2022,7,1,WN,LIH,HI,HNL,HI,15,15,6,6,0,,0,,,,,
2022,7,1,WN,LIH,HI,LAS,NV,-1,0,-26,0,0,,0,,,,,
2022,7,1,WN,LIH,HI,LAX,CA,25,25,4,4,0,,0,,,,,
2022,7,1,WN,LIH,HI,OAK,CA,-7,0,-25,0,0,,0,,,,,
2022,7,1,WN,LIH,HI,OGG,HI,30,30,31,31,0,,0,13,0,1,0,17
2022,7,1,WN,LIH,HI,SJC,CA,44,44,22,22,0,,0,3,0,0,0,19
2022,7,1,WN,OAK,CA,HNL,HI,-4,0,-3,0,0,,0,,,,,
2022,7,1,WN,OAK,CA,HNL,HI,0,0,-4,0,0,,0,,,,,
2022,7,1,WN,OAK,CA,KOA,HI,-5,0,-8,0,0,,0,,,,,
2022,7,1,WN,OAK,CA,LIH,HI,38,38,37,37,0,,0,29,0,0,0,8
2022,7,1,WN,OAK,CA,OGG,HI,10,10,11,11,0,,0,,,,,
2022,7,1,WN,OAK,CA,OGG,HI,11,11,5,5,0,,0,,,,,
2022,7,1,WN,OGG,HI,HNL,HI,,,,,1,A,0,,,,,
2022,7,1,WN,OGG,HI,HNL,HI,-9,0,-3,0,0,,0,,,,,
2022,7,1,WN,OGG,HI,HNL,HI,-4,0,-9,0,0,,0,,,,,
2022,7,1,WN,OGG,HI,HNL,HI,-1,0,-10,0,0,,0,,,,,
2022,7,1,WN,OGG,HI,HNL,HI,-1,0,-3,0,0,,0,,,,,
2022,7,1,WN,OGG,HI,HNL,HI,9,9,14,14,0,,0,,,,,
2022,7,1,WN,OGG,HI,HNL,HI,21,21,16,16,0,,0,16,0,0,0,0
2022,7,1,WN,OGG,HI,HNL,HI,69,69,69,69,0,,0,60,0,0,0,9
2022,7,1,WN,OGG,HI,KOA,HI,,,,,1,A,0,,,,,
2022,7,1,WN,OGG,HI,KOA,HI,14,14,14,14,0,,0,,,,,
2022,7,1,WN,OGG,HI,LAS,NV,-5,0,-23,0,0,,0,,,,,
2022,7,1,WN,OGG,HI,LAS,NV,-3,0,-25,0,0,,0,,,,,
2022,7,1,WN,OGG,HI,LAX,CA,11,11,-7,0,0,,0,,,,,
2022,7,1,WN,OGG,HI,LGB,CA,12,12,3,3,0,,0,,,,,
2022,7,1,WN,OGG,HI,LIH,HI,32,32,29,29,0,,0,1,0,0,0,28
2022,7,1,WN,OGG,HI,OAK,CA,-5,0,-15,0,0,,0,,,,,
2022,7,1,WN,OGG,HI,OAK,CA,40,40,32,32,0,,0,8,0,0,0,24
2022,7,1,WN,OGG,HI,PHX,AZ,-2,0,-18,0,0,,0,,,,,
2022,7,1,WN,OGG,HI,SJC,CA,16,16,-7,0,0,,0,,,,,
2022,7,1,WN,OGG,HI,SJC,CA,119,119,109,109,0,,0,65,0,0,0,44
2022,7,1,WN,OGG,HI,SMF,CA,37,37,18,18,0,,0,2,0,0,0,16
2022,7,1,WN,PHX,AZ,HNL,HI,11,11,33,33,0,,0,11,0,22,0,0
2022,7,1,WN,PHX,AZ,OGG,HI,-3,0,18,18,0,,0,0,0,18,0,0
2022,7,1,WN,SAN,CA,HNL,HI,0,0,-2,0,0,,0,,,,,
2022,7,1,WN,SAN,CA,HNL,HI,2,2,2,2,0,,0,,,,,
2022,7,1,WN,SJC,CA,HNL,HI,0,0,-10,0,0,,0,,,,,
2022,7,1,WN,SJC,CA,HNL,HI,8,8,-5,0,0,,0,,,,,
2022,7,1,WN,SJC,CA,KOA,HI,6,6,17,17,0,,0,6,0,11,0,0
2022,7,1,WN,SJC,CA,LIH,HI,14,14,-5,0,0,,0,,,,,
2022,7,1,WN,SJC,CA,OGG,HI,-1,0,11,11,0,,0,,,,,
2022,7,1,WN,SJC,CA,OGG,HI,1,1,-6,0,0,,0,,,,,
2022,7,1,WN,SMF,CA,HNL,HI,18,18,15,15,0,,0,15,0,0,0,0
2022,7,1,WN,SMF,CA,OGG,HI,9,9,48,48,0,,0,9,0,39,0,0
2022,7,2,AA,DFW,TX,HNL,HI,-2,0,-4,0,0,,0,,,,,
2022,7,2,AA,DFW,TX,HNL,HI,-1,0,1,1,0,,0,,,,,
2022,7,2,AA,DFW,TX,OGG,HI,-9,0,8,8,0,,0,,,,,
2022,7,2,AA,DFW,TX,OGG,HI,0,0,2,2,0,,0,,,,,
2022,7,2,AA,HNL,HI,DFW,TX,-6,0,-17,0,0,,0,,,,,
2022,7,2,AA,HNL,HI,DFW,TX,-3,0,0,0,0,,0,,,,,
2022,7,2,AA,HNL,HI,LAX,CA,-10,0,-23,0,0,,0,,,,,
2022,7,2,AA,HNL,HI,LAX,CA,-7,0,-9,0,0,,0,,,,,
2022,7,2,AA,HNL,HI,LAX,CA,-3,0,-11,0,0,,0,,,,,
2022,7,2,AA,HNL,HI,PHX,AZ,-8,0,-32,0,0,,0,,,,,
2022,7,2,AA,HNL,HI,PHX,AZ,0,0,-9,0,0,,0,,,,,
2022,7,2,AA,KOA,HI,LAX,CA,-7,0,-31,0,0,,0,,,,,
2022,7,2,AA,KOA,HI,LAX,CA,-4,0,-8,0,0,,0,,,,,
2022,7,2,AA,KOA,HI,PHX,AZ,-6,0,-15,0,0,,0,,,,,
2022,7,2,AA,LAX,CA,HNL,HI,-6,0,-1,0,0,,0,,,,,
2022,7,2,AA,LAX,CA,HNL,HI,-3,0,1,1,0,,0,,,,,
2022,7,2,AA,LAX,CA,HNL,HI,-2,0,-14,0,0,,0,,,,,
2022,7,2,AA,LAX,CA,KOA,HI,-10,0,-7,0,0,,0,,,,,
2022,7,2,AA,LAX,CA,KOA,HI,-7,0,-14,0,0,,0,,,,,
2022,7,2,AA,LAX,CA,LIH,HI,-13,0,-9,0,0,,0,,,,,
2022,7,2,AA,LAX,CA,LIH,HI,-7,0,15,15,0,,0,0,0,15,0,0
2022,7,2,AA,LAX,CA,OGG,HI,-7,0,-13,0,0,,0,,,,,
2022,7,2,AA,LAX,CA,OGG,HI,-3,0,0,0,0,,0,,,,,
2022,7,2,AA,LIH,HI,LAX,CA,-9,0,-13,0,0,,0,,,,,
2022,7,2,AA,LIH,HI,LAX,CA,-3,0,-22,0,0,,0,,,,,
2022,7,2,AA,LIH,HI,PHX,AZ,-13,0,-28,0,0,,0,,,,,
2022,7,2,AA,OGG,HI,DFW,TX,-3,0,-17,0,0,,0,,,,,
2022,7,2,AA,OGG,HI,DFW,TX,1,1,-18,0,0,,0,,,,,
2022,7,2,AA,OGG,HI,LAX,CA,-9,0,-24,0,0,,0,,,,,
2022,7,2,AA,OGG,HI,LAX,CA,1,1,-15,0,0,,0,,,,,
2022,7,2,AA,OGG,HI,PHX,AZ,-8,0,-29,0,0,,0,,,,,
2022,7,2,AA,OGG,HI,PHX,AZ,-7,0,-26,0,0,,0,,,,,
2022,7,2,AA,PHX,AZ,HNL,HI,-8,0,-8,0,0,,0,,,,,
2022,7,2,AA,PHX,AZ,HNL,HI,-6,0,-11,0,0,,0,,,,,
2022,7,2,AA,PHX,AZ,KOA,HI,-7,0,12,12,0,,0,,,,,
2022,7,2,AA,PHX,AZ,LIH,HI,31,31,39,39,0,,0,15,0,8,0,16
2022,7,2,AA,PHX,AZ,OGG,HI,-12,0,-14,0,0,,0,,,,,
2022,7,2,AA,PHX,AZ,OGG,HI,11,11,-1,0,0,,0,,,,,
2022,7,2,AS,HNL,HI,LAX,CA,7,7,-9,0,0,,0,,,,,
2022,7,2,AS,HNL,HI,PDX,OR,8,8,18,18,0,,0,0,0,10,0,8
2022,7,2,AS,HNL,HI,SAN,CA,29,29,7,7,0,,0,,,,,
2022,7,2,AS,HNL,HI,SEA,WA,-6,0,10,10,0,,0,,,,,
2022,7,2,AS,HNL,HI,SEA,WA,20,20,32,32,0,,0,4,0,12,0,16
2022,7,2,AS,HNL,HI,SEA,WA,95,95,106,106,0,,0,0,0,11,0,95
2022,7,2,AS,HNL,HI,SFO,CA,20,20,11,11,0,,0,,,,,
2022,7,2,AS,HNL,HI,SJC,CA,-10,0,-25,0,0,,0,,,,,
2022,7,2,AS,KOA,HI,SAN,CA,-6,0,-25,0,0,,0,,,,,
2022,7,2,AS,KOA,HI,SEA,WA,-17,0,-4,0,0,,0,,,,,
2022,7,2,AS,KOA,HI,SEA,WA,-9,0,1,1,0,,0,,,,,
2022,7,2,AS,KOA,HI,SEA,WA,5,5,14,14,0,,0,,,,,
2022,7,2,AS,KOA,HI,SJC,CA,-12,0,-14,0,0,,0,,,,,
2022,7,2,AS,LAX,CA,HNL,HI,-2,0,31,31,0,,0,0,0,31,0,0
2022,7,2,AS,LAX,CA,OGG,HI,-10,0,14,14,0,,0,,,,,
2022,7,2,AS,LIH,HI,SAN,CA,-9,0,-13,0,0,,0,,,,,
2022,7,2,AS,LIH,HI,SEA,WA,-4,0,11,11,0,,0,,,,,
2022,7,2,AS,LIH,HI,SEA,WA,105,105,119,119,0,,0,105,0,14,0,0
2022,7,2,AS,LIH,HI,SJC,CA,-5,0,-10,0,0,,0,,,,,
2022,7,2,AS,OGG,HI,LAX,CA,9,9,-10,0,0,,0,,,,,
2022,7,2,AS,OGG,HI,PDX,OR,-5,0,8,8,0,,0,,,,,
2022,7,2,AS,OGG,HI,SAN,CA,6,6,-6,0,0,,0,,,,,
2022,7,2,AS,OGG,HI,SEA,WA,-16,0,2,2,0,,0,,,,,
2022,7,2,AS,OGG,HI,SEA,WA,-12,0,-9,0,0,,0,,,,,
2022,7,2,AS,OGG,HI,SEA,WA,22,22,29,29,0,,0,8,0,7,0,14
2022,7,2,AS,OGG,HI,SFO,CA,-1,0,-12,0,0,,0,,,,,
2022,7,2,AS,OGG,HI,SJC,CA,-6,0,-19,0,0,,0,,,,,
2022,7,2,AS,PDX,OR,HNL,HI,48,48,21,21,0,,0,0,0,0,0,21
2022,7,2,AS,PDX,OR,OGG,HI,-8,0,-31,0,0,,0,,,,,
2022,7,2,AS,SAN,CA,HNL,HI,0,0,9,9,0,,0,,,,,
2022,7,2,AS,SAN,CA,KOA,HI,7,7,2,2,0,,0,,,,,
2022,7,2,AS,SAN,CA,LIH,HI,1,1,-10,0,0,,0,,,,,
2022,7,2,AS,SAN,CA,OGG,HI,-5,0,13,13,0,,0,,,,,
2022,7,2,AS,SEA,WA,HNL,HI,-6,0,-22,0,0,,0,,,,,
2022,7,2,AS,SEA,WA,HNL,HI,-1,0,-42,0,0,,0,,,,,
2022,7,2,AS,SEA,WA,HNL,HI,143,143,105,105,0,,0,105,0,0,0,0
2022,7,2,AS,SEA,WA,KOA,HI,-5,0,-28,0,0,,0,,,,,
2022,7,2,AS,SEA,WA,KOA,HI,1,1,-21,0,0,,0,,,,,
2022,7,2,AS,SEA,WA,KOA,HI,6,6,-19,0,0,,0,,,,,
2022,7,2,AS,SEA,WA,LIH,HI,-11,0,-22,0,0,,0,,,,,
2022,7,2,AS,SEA,WA,LIH,HI,-7,0,-4,0,0,,0,,,,,
2022,7,2,AS,SEA,WA,OGG,HI,-7,0,-4,0,0,,0,,,,,
2022,7,2,AS,SEA,WA,OGG,HI,-6,0,-40,0,0,,0,,,,,
2022,7,2,AS,SEA,WA,OGG,HI,-6,0,-29,0,0,,0,,,,,
2022,7,2,AS,SFO,CA,HNL,HI,2,2,6,6,0,,0,,,,,
2022,7,2,AS,SFO,CA,OGG,HI,-1,0,8,8,0,,0,,,,,
2022,7,2,AS,SJC,CA,HNL,HI,-2,0,-8,0,0,,0,,,,,
2022,7,2,AS,SJC,CA,KOA,HI,-5,0,-14,0,0,,0,,,,,
2022,7,2,AS,SJC,CA,LIH,HI,-6,0,-15,0,0,,0,,,,,
2022,7,2,AS,SJC,CA,OGG,HI,-8,0,-7,0,0,,0,,,,,
2022,7,2,DL,ATL,GA,HNL,HI,26,26,2,2,0,,0,,,,,
2022,7,2,DL,HNL,HI,ATL,GA,-1,0,-7,0,0,,0,,,,,
2022,7,2,DL,HNL,HI,LAX,CA,-5,0,-19,0,0,,0,,,,,
2022,7,2,DL,HNL,HI,LAX,CA,-4,0,-29,0,0,,0,,,,,
2022,7,2,DL,HNL,HI,LAX,CA,-3,0,-31,0,0,,0,,,,,
2022,7,2,DL,HNL,HI,MSP,MN,-6,0,-33,0,0,,0,,,,,
2022,7,2,DL,HNL,HI,SEA,WA,-6,0,-4,0,0,,0,,,,,
2022,7,2,DL,HNL,HI,SEA,WA,8,8,7,7,0,,0,,,,,
2022,7,2,DL,HNL,HI,SLC,UT,-2,0,-16,0,0,,0,,,,,
2022,7,2,DL,KOA,HI,LAX,CA,10,10,-5,0,0,,0,,,,,
2022,7,2,DL,KOA,HI,SEA,WA,2,2,1,1,0,,0,,,,,
2022,7,2,DL,LAX,CA,HNL,HI,-6,0,-15,0,0,,0,,,,,
2022,7,2,DL,LAX,CA,HNL,HI,-1,0,-11,0,0,,0,,,,,
2022,7,2,DL,LAX,CA,HNL,HI,16,16,10,10,0,,0,,,,,
2022,7,2,DL,LAX,CA,KOA,HI,5,5,-11,0,0,,0,,,,,
2022,7,2,DL,LAX,CA,LIH,HI,-6,0,-3,0,0,,0,,,,,
